__run_id,__done,topology,system_size,throughput_rps,avg_latency_ms,p95_latency_ms,failure_rate,request_count,cpu_usage_avg,memory_usage_avg,energy,dram_energy,cpu_usage_eb_avg,cpu_freq_avg,memory_used_avg,memory_total
run_14_repetition_4,DONE,probabilistic_tree,20,14.732025714563425,4755.023887959524,7900.0,0.003513145965548504,8824,0.9028580573952524,182378365.96825397,38685.525,10584.65,91.06,809.34,16113905781.0,404326326272.0
run_1_repetition_5,DONE,sequential_fanout,10,17.194081273884883,3805.9454447900594,6200.0,0.0044616876818622695,10310,1.5784305115526889,235479412.36363637,37770.323,10497.775,83.15,811.28,14634637531.0,404326326272.0
run_10_repetition_5,DONE,hierarchical_tree,10,17.1918347277545,3800.157141833626,6200.0,0.004267287363010378,10311,1.5335554490721777,249317934.54545453,37867.438,10644.536,83.12,866.66,14838748495.0,404326326272.0
run_16_repetition_1,DONE,complex_mesh,10,8.540788027929148,9589.765835482396,20000.0,0.026752587385276312,5121,1.0300364645761804,245280023.27272728,29668.018,8401.631,55.66,826.16,14853688645.0,404326326272.0
run_0_repetition_1,DONE,sequential_fanout,5,22.75125171208116,2395.037208354403,4400.0,0.003810640480726953,13646,1.8133001005353557,285998876.4444444,28256.788,7777.816,52.72,802.62,13544279443.0,404326326272.0
run_9_repetition_3,DONE,hierarchical_tree,5,23.21841742550339,2311.894173269291,4200.0,0.003878474466709761,13923,1.7850521322487438,285460935.1111111,28737.896,8153.893,53.22,825.03,13588059919.0,404326326272.0
run_7_repetition_8,DONE,chain_with_branching,10,17.413926125950287,3722.9223371503713,6500.0,0.006321233598314338,10441,1.7091406217041734,333144188.1212121,38395.599,10704.22,89.85,812.34,15865945966.0,404326326272.0
run_17_repetition_0,DONE,complex_mesh,20,8.797937817202135,9287.015374460658,15000.0,0.008527572484366117,5277,0.9817047029541214,206938762.15873015,39139.836,10708.841,96.08,822.28,16729877587.0,404326326272.0
run_6_repetition_3,DONE,chain_with_branching,5,24.529773611033523,2065.9776826218676,4100.0,0.0051721791207295495,14694,1.8562228911644216,342180750.2222222,30228.536,8900.779,54.79,882.03,13939158209.0,404326326272.0
run_9_repetition_4,DONE,hierarchical_tree,5,23.166289970413533,2312.754496409276,4200.0,0.004757099610782759,13874,1.8003145011994794,296687388.4444444,28640.195,7838.786,53.17,866.25,13634832684.0,404326326272.0
run_1_repetition_8,DONE,sequential_fanout,10,17.195902269199816,3806.443911681283,6200.0,0.003883495145631068,10300,1.5710819509772374,231356602.1818182,37864.099,10708.084,83.42,852.09,14604578864.0,404326326272.0
run_16_repetition_0,DONE,complex_mesh,10,8.48838411308403,9679.899638691537,20000.0,0.023383768913342505,5089,1.0362012241102585,240650550.3030303,29384.518,8271.407,55.25,830.59,14746948056.0,404326326272.0
run_6_repetition_8,DONE,chain_with_branching,5,24.569983472470078,2069.086705994647,4000.0,0.004961261383716189,14714,1.8467801855444743,337806904.8888889,30137.912,8804.578,54.73,834.28,13906944859.0,404326326272.0
run_8_repetition_3,DONE,chain_with_branching,20,8.782862921025142,9311.564099449017,17000.0,0.02164830991264717,5266,0.9796008777323911,273686593.015873,38977.313,10576.388,96.94,847.22,18263718787.0,404326326272.0
run_13_repetition_2,DONE,probabilistic_tree,10,23.532890987398044,2236.3654891529613,4500.0,0.0028374831524437824,14097,1.0248974678451235,201853858.9090909,29034.533,8052.057,55.1,816.94,14200226891.0,404326326272.0
run_17_repetition_1,DONE,complex_mesh,20,8.842051679748211,9210.667806298103,15000.0,0.008113207547169812,5300,0.9702893757196527,205087370.15873015,39133.734,10711.134,95.97,809.38,16727124061.0,404326326272.0
run_1_repetition_6,DONE,sequential_fanout,10,17.156582737753933,3817.329331259617,6100.0,0.00379119276757072,10287,1.587833399709627,231715684.84848484,37895.509,10601.26,83.26,811.72,14620623433.0,404326326272.0
run_12_repetition_7,DONE,probabilistic_tree,5,18.213295738348084,3474.151163253551,7100.0,0.004033736707004034,10908,1.1803692252188016,221590869.33333334,19732.184,3737.957,36.16,859.38,13110577426.0,404326326272.0
run_3_repetition_1,DONE,parallel_fanout,5,24.529827048415193,2068.002530902474,4400.0,0.0036702236117719025,14713,1.8825229910480157,365523854.2222222,30229.76,8766.598,55.0,904.34,14099857501.0,404326326272.0
run_8_repetition_6,DONE,chain_with_branching,20,8.766487182886891,9299.398386428675,16000.0,0.019809523809523808,5250,0.9715964054462948,271954960.25396824,39004.302,10692.801,97.17,824.69,18287117262.0,404326326272.0
run_1_repetition_0,DONE,sequential_fanout,10,17.115482405145492,3840.8560803478995,6200.0,0.0037026210659651176,10263,1.5941626866507859,236055210.66666666,37827.032,10686.179,83.39,824.44,14719503873.0,404326326272.0
run_7_repetition_6,DONE,chain_with_branching,10,17.44784473250945,3710.1991186740474,6500.0,0.007463400631518515,10451,1.7182943996763933,334186185.6969697,38396.388,10667.637,90.25,838.66,15955242185.0,404326326272.0
run_9_repetition_2,DONE,hierarchical_tree,5,23.131940741079404,2315.5458354226193,4200.0,0.004038073262186328,13868,1.8071573284039504,293136384.0,28683.181,7907.869,53.23,866.34,13681206992.0,404326326272.0
run_13_repetition_3,DONE,probabilistic_tree,10,23.528427914029564,2251.9706778372256,4500.0,0.002838691363281527,14091,1.0357044380285154,200532464.4848485,29045.668,7995.401,55.17,847.88,14215992331.0,404326326272.0
run_10_repetition_8,DONE,hierarchical_tree,10,17.23268483848666,3784.3963688480917,6200.0,0.004064253919101994,10334,1.5724658257814472,246969809.45454547,37921.283,10781.249,83.18,809.5,14917542329.0,404326326272.0
run_15_repetition_4,DONE,complex_mesh,5,6.229437353309203,13837.380334271811,27000.0,0.01821103374397429,3734,0.8695644646985786,240970638.2222222,18350.53,3563.337,26.42,809.09,13295794032.0,404326326272.0
run_16_repetition_3,DONE,complex_mesh,10,8.738927514021636,9350.236599296393,19000.0,0.02271425844626837,5239,1.060112100908156,244375552.0,30093.886,8570.807,56.26,968.88,14795031488.0,404326326272.0
run_12_repetition_5,DONE,probabilistic_tree,5,18.116034772325975,3510.962914971411,7200.0,0.004970544918998527,10864,1.2084422693680925,228182698.66666666,19702.81,3728.368,36.37,827.84,13081704985.0,404326326272.0
run_11_repetition_6,DONE,hierarchical_tree,20,8.823171754999631,9256.543294565075,15000.0,0.00983544543219217,5287,0.9782588821906371,197421413.58730158,39122.82,10615.908,95.98,840.31,16514962838.0,404326326272.0
run_6_repetition_7,DONE,chain_with_branching,5,24.53193910539709,2069.584135421211,4100.0,0.005165499898049344,14713,1.850447365794373,341386126.2222222,30206.809,8858.497,54.72,812.69,13952383811.0,404326326272.0
run_0_repetition_8,DONE,sequential_fanout,5,22.82942729790521,2373.0944797966854,4300.0,0.0035800394534960182,13687,1.791879628770317,277211591.1111111,28354.679,7672.638,52.82,849.75,13524507644.0,404326326272.0
run_10_repetition_3,DONE,hierarchical_tree,10,17.187518806279748,3809.87632890887,6300.0,0.004079650315687227,10295,1.552922447936295,249203618.9090909,37937.074,10725.817,83.63,847.53,14865730184.0,404326326272.0
run_2_repetition_0,DONE,sequential_fanout,20,8.574625955517062,9582.050775476802,15000.0,0.0,5135,0.9248464167632047,174906676.82539684,38846.341,10742.505,93.44,833.62,15910844485.0,404326326272.0
run_13_repetition_6,DONE,probabilistic_tree,10,23.656670681061385,2225.3528000548285,4500.0,0.0019050306921611516,14173,1.0290532707888496,203927676.12121212,29208.191,8176.844,55.42,846.94,14217308534.0,404326326272.0
run_17_repetition_4,DONE,complex_mesh,20,8.789467779313135,9293.08243639865,16000.0,0.0062618595825426945,5270,0.9821803008292249,204825096.12698412,39094.855,10562.668,96.06,852.75,16784963835.0,404326326272.0
run_1_repetition_7,DONE,sequential_fanout,10,17.119676132912453,3831.3011200647848,6200.0,0.004092769440654843,10262,1.5649730574897498,233278370.9090909,37722.669,10573.0,83.23,839.62,14722682135.0,404326326272.0
run_3_repetition_9,DONE,parallel_fanout,5,24.80756312834195,2030.9732372159096,4400.0,0.004705249714324125,14877,1.8814666117554297,383525319.1111111,30393.749,8631.63,55.13,816.91,14293251464.0,404326326272.0
run_3_repetition_3,DONE,parallel_fanout,5,25.096115029873882,1989.5381212039122,4200.0,0.005049833887043189,15050,1.8712896525266882,380142023.1111111,30751.15,8953.448,55.53,827.69,14252708465.0,404326326272.0
run_17_repetition_5,DONE,complex_mesh,20,8.833261009159209,9240.339371426171,15000.0,0.009070294784580499,5292,0.9552913054456336,206744884.82539684,39127.878,10536.585,96.07,837.28,16786775069.0,404326326272.0
run_11_repetition_2,DONE,hierarchical_tree,20,8.818664946168171,9236.253564632761,15000.0,0.005677517032551098,5284,0.9571614094354574,195897116.44444445,39110.325,10484.63,96.19,809.12,16561276472.0,404326326272.0
run_10_repetition_1,DONE,hierarchical_tree,10,17.243112844549522,3778.32683087848,6200.0,0.004157803132856314,10342,1.5858818796071252,248642963.3939394,37932.097,10573.385,83.27,834.78,14944728285.0,404326326272.0
run_17_repetition_2,DONE,complex_mesh,20,8.852930273212293,9211.127353162523,15000.0,0.00792004525740147,5303,0.9721876558541687,203980214.85714287,39108.819,10727.993,96.01,829.5,16819380098.0,404326326272.0
run_5_repetition_3,DONE,parallel_fanout,20,8.019682661774835,10306.919737958959,23000.0,0.0,4808,0.885465484249678,275803444.82539684,37255.478,10593.987,88.39,892.91,18702231230.0,404326326272.0
run_12_repetition_6,DONE,probabilistic_tree,5,17.938820376100917,3559.294166649596,7500.0,0.002606590951405697,10742,1.17684841078997,220101290.66666666,19675.332,3664.997,35.9,809.88,13179406315.0,404326326272.0
run_11_repetition_0,DONE,hierarchical_tree,20,8.79395272078431,9292.693941994103,15000.0,0.006643887623386484,5268,0.9798753838531585,200203962.92063493,39154.187,10767.38,96.22,825.56,16727919549.0,404326326272.0
run_9_repetition_5,DONE,hierarchical_tree,5,22.79059737774909,2374.6780117831254,4300.0,0.00380534211489206,13665,1.7491582149250777,288689948.4444444,28675.755,8034.887,52.95,909.25,13715494269.0,404326326272.0
run_3_repetition_6,DONE,parallel_fanout,5,24.53373085768717,2072.734177446115,4500.0,0.004758344096254504,14711,1.8526351573301403,371453496.8888889,30196.634,8702.234,54.86,816.22,14218036455.0,404326326272.0
run_8_repetition_2,DONE,chain_with_branching,20,8.782201394143787,9281.872487322513,17000.0,0.021268515001898976,5266,0.9696599104286818,274099378.7936508,39094.925,10622.421,97.08,813.75,18337816168.0,404326326272.0
run_1_repetition_4,DONE,sequential_fanout,10,17.150782621718534,3818.6800891036582,6200.0,0.0035029677921572444,10277,1.5755476831034398,232474189.57575756,37950.647,10537.739,82.97,809.62,14759662086.0,404326326272.0
run_15_repetition_1,DONE,complex_mesh,5,6.305788311146745,13664.798605221706,27000.0,0.05185185185185185,3780,0.8952405510389361,241275562.66666666,18402.828,3478.366,27.22,814.69,13365875583.0,404326326272.0
